#node1	node2	node1_string_id	node2_string_id	neighborhood_on_chromosome	gene_fusion	phylogenetic_cooccurrence	homology	coexpression	experimentally_determined_interaction	database_annotated	automated_textmining	combined_score
CSF3	CTSG	9606.ENSP00000225474	9606.ENSP00000216336	0	0	0	0	0	0.066	0	0.506	0.518
CSF3	GZMB	9606.ENSP00000225474	9606.ENSP00000216341	0	0	0	0	0.049	0.066	0	0.433	0.452
CSF3	NFKBIA	9606.ENSP00000225474	9606.ENSP00000216797	0	0	0	0	0.083	0.111	0	0.401	0.469
CSF3	TIMP1	9606.ENSP00000225474	9606.ENSP00000218388	0	0	0	0	0	0	0	0.507	0.507
CSF3	PLAT	9606.ENSP00000225474	9606.ENSP00000220809	0	0	0	0	0.072	0.066	0	0.369	0.405
CSF3	TGFB1	9606.ENSP00000225474	9606.ENSP00000221930	0	0	0	0	0.053	0	0	0.587	0.592
CSF3	HGF	9606.ENSP00000225474	9606.ENSP00000222390	0	0	0	0	0	0.066	0	0.647	0.657
CSF3	SERPINE1	9606.ENSP00000225474	9606.ENSP00000223095	0	0	0	0	0.115	0	0	0.449	0.492
CSF3	MPO	9606.ENSP00000225474	9606.ENSP00000225275	0	0	0	0	0	0	0	0.744	0.744
CSF3	FCGR2B	9606.ENSP00000225474	9606.ENSP00000351497	0	0	0	0	0	0	0	0.402	0.402
CSF3	THBD	9606.ENSP00000225474	9606.ENSP00000366307	0	0	0	0	0.085	0	0	0.375	0.403
CSF3	TGFB3	9606.ENSP00000225474	9606.ENSP00000238682	0	0	0	0	0.084	0	0	0.380	0.407
CSF3	HBEGF	9606.ENSP00000225474	9606.ENSP00000230990	0	0	0	0	0.074	0	0	0.388	0.409
CSF3	FOS	9606.ENSP00000225474	9606.ENSP00000306245	0	0	0	0	0.087	0	0	0.387	0.416
CSF3	JUN	9606.ENSP00000225474	9606.ENSP00000360266	0	0	0	0	0.042	0	0	0.418	0.418
CSF3	PPBP	9606.ENSP00000225474	9606.ENSP00000296028	0	0	0	0	0.114	0	0	0.375	0.422
CSF3	FCGR2A	9606.ENSP00000225474	9606.ENSP00000271450	0	0	0	0	0	0	0	0.425	0.425
CSF3	IFI6	9606.ENSP00000225474	9606.ENSP00000342513	0	0	0	0	0	0	0	0.427	0.426
CSF3	MME	9606.ENSP00000225474	9606.ENSP00000418525	0	0	0	0	0.047	0	0	0.431	0.434
CSF3	PRF1	9606.ENSP00000225474	9606.ENSP00000398568	0	0	0	0	0	0	0	0.435	0.435
CSF3	PXDN	9606.ENSP00000225474	9606.ENSP00000252804	0	0	0	0	0	0	0	0.436	0.436
CSF3	ITGA2B	9606.ENSP00000225474	9606.ENSP00000262407	0	0	0	0	0	0	0	0.444	0.444
CSF3	PF4	9606.ENSP00000225474	9606.ENSP00000296029	0	0	0	0	0.047	0	0	0.442	0.445
CSF3	LTF	9606.ENSP00000225474	9606.ENSP00000231751	0	0	0	0	0.044	0	0	0.446	0.447
CSF3	VWF	9606.ENSP00000225474	9606.ENSP00000261405	0	0	0	0	0.068	0	0	0.448	0.463
CSF3	TREM1	9606.ENSP00000225474	9606.ENSP00000244709	0	0	0	0	0.114	0	0	0.431	0.475
CSF3	CXCL6	9606.ENSP00000225474	9606.ENSP00000226317	0	0	0	0	0.132	0	0	0.424	0.479
CSF3	CXCR1	9606.ENSP00000225474	9606.ENSP00000295683	0	0	0	0	0.115	0	0	0.444	0.487
CSF3	ISG15	9606.ENSP00000225474	9606.ENSP00000496832	0	0	0	0	0.059	0.305	0	0.281	0.488
CSF3	IL18R1	9606.ENSP00000225474	9606.ENSP00000387211	0	0	0	0	0.056	0	0	0.490	0.498
CSF3	TP53	9606.ENSP00000225474	9606.ENSP00000269305	0	0	0	0	0	0	0	0.505	0.505
CSF3	SERPINA1	9606.ENSP00000225474	9606.ENSP00000416066	0	0	0	0	0.055	0	0	0.499	0.506
CSF3	KDR	9606.ENSP00000225474	9606.ENSP00000263923	0	0	0	0	0.074	0	0	0.505	0.522
CSF3	IGF1	9606.ENSP00000225474	9606.ENSP00000376637	0	0	0	0	0	0	0	0.527	0.527
CSF3	SELL	9606.ENSP00000225474	9606.ENSP00000498227	0	0	0	0	0.061	0	0	0.522	0.531
CSF3	IL18RAP	9606.ENSP00000225474	9606.ENSP00000264260	0	0	0	0	0.047	0	0	0.530	0.533
CSF3	NFKB1	9606.ENSP00000225474	9606.ENSP00000226574	0	0	0	0	0.056	0.111	0	0.508	0.551
CSF3	PTGS2	9606.ENSP00000225474	9606.ENSP00000356438	0	0	0	0	0.137	0	0	0.510	0.559
CSF3	NCAM1	9606.ENSP00000225474	9606.ENSP00000480132	0	0	0	0	0	0	0	0.571	0.571
CSF3	TLR2	9606.ENSP00000225474	9606.ENSP00000260010	0	0	0	0	0.059	0	0	0.575	0.582
CSF3	TGFA	9606.ENSP00000225474	9606.ENSP00000404131	0	0	0	0	0	0	0	0.583	0.583
CSF3	FGF18	9606.ENSP00000225474	9606.ENSP00000274625	0	0	0	0	0.063	0	0	0.583	0.592
CSF3	IL1RN	9606.ENSP00000225474	9606.ENSP00000259206	0	0	0	0	0.084	0	0	0.580	0.598
CSF3	IL1R1	9606.ENSP00000225474	9606.ENSP00000386380	0	0	0	0	0.088	0	0	0.580	0.600
CSF3	FGF10	9606.ENSP00000225474	9606.ENSP00000264664	0	0	0	0	0.103	0	0	0.583	0.610
CSF3	FLT1	9606.ENSP00000225474	9606.ENSP00000282397	0	0	0	0	0.093	0	0	0.596	0.618
CSF3	FGF6	9606.ENSP00000225474	9606.ENSP00000228837	0	0	0	0	0.109	0	0	0.595	0.623
CSF3	FCGR3A	9606.ENSP00000225474	9606.ENSP00000356946	0	0	0	0	0	0	0	0.632	0.632
CSF3	FCGR3B	9606.ENSP00000225474	9606.ENSP00000433642	0	0	0	0	0	0	0	0.632	0.632
CSF3	CXCR2	9606.ENSP00000225474	9606.ENSP00000319635	0	0	0	0	0.110	0	0	0.617	0.645
CSF3	ERBB2	9606.ENSP00000225474	9606.ENSP00000269571	0	0	0	0	0.055	0	0	0.641	0.646
CSF3	MMP9	9606.ENSP00000225474	9606.ENSP00000361405	0	0	0	0	0.108	0	0	0.621	0.648
CSF3	PGF	9606.ENSP00000225474	9606.ENSP00000451040	0	0	0	0	0.044	0	0	0.657	0.658
CSF3	KIT	9606.ENSP00000225474	9606.ENSP00000288135	0	0	0	0	0	0	0	0.661	0.661
CSF3	LRG1	9606.ENSP00000225474	9606.ENSP00000302621	0	0	0	0	0.049	0	0	0.662	0.664
CSF3	OSMR	9606.ENSP00000225474	9606.ENSP00000274276	0	0	0	0	0.044	0	0.650	0.189	0.704
CSF3	IL12RB2	9606.ENSP00000225474	9606.ENSP00000262345	0	0	0	0	0.043	0	0.650	0.220	0.715
CSF3	FGF7	9606.ENSP00000225474	9606.ENSP00000267843	0	0	0	0	0.076	0	0	0.708	0.718
CSF3	IL10RA	9606.ENSP00000225474	9606.ENSP00000227752	0	0	0	0	0.042	0	0.650	0.295	0.742
CSF3	IFNAR1	9606.ENSP00000225474	9606.ENSP00000270139	0	0	0	0	0	0	0.650	0.318	0.751
CSF3	TLR4	9606.ENSP00000225474	9606.ENSP00000363089	0	0	0	0	0	0	0	0.757	0.757
CSF3	PDGFRB	9606.ENSP00000225474	9606.ENSP00000261799	0	0	0	0	0.059	0	0.650	0.325	0.758
CSF3	STAT1	9606.ENSP00000225474	9606.ENSP00000354394	0	0	0	0	0	0	0.500	0.540	0.760
CSF3	IL7R	9606.ENSP00000225474	9606.ENSP00000306157	0	0	0	0	0.049	0	0.650	0.420	0.790
CSF3	IL18	9606.ENSP00000225474	9606.ENSP00000280357	0	0	0	0	0	0	0.400	0.668	0.792
CSF3	CXCR4	9606.ENSP00000225474	9606.ENSP00000386884	0	0	0	0	0.042	0	0	0.802	0.802
CSF3	IL2RA	9606.ENSP00000225474	9606.ENSP00000369293	0	0	0	0	0.067	0	0.650	0.543	0.837
CSF3	EGFR	9606.ENSP00000225474	9606.ENSP00000275493	0	0	0	0	0.042	0	0.650	0.610	0.857
CSF3	IL7	9606.ENSP00000225474	9606.ENSP00000263851	0	0	0	0	0.059	0	0	0.877	0.880
CSF3	JAK1	9606.ENSP00000225474	9606.ENSP00000499900	0	0	0	0	0	0	0.650	0.696	0.889
CSF3	STAT3	9606.ENSP00000225474	9606.ENSP00000264657	0	0	0	0	0	0	0.500	0.840	0.916
CSF3	TNF	9606.ENSP00000225474	9606.ENSP00000398698	0	0	0	0	0.167	0	0.400	0.907	0.949
CSF3	LEP	9606.ENSP00000225474	9606.ENSP00000312652	0	0	0	0	0	0	0.900	0.542	0.952
CSF3	EGF	9606.ENSP00000225474	9606.ENSP00000265171	0	0	0	0	0	0	0	0.957	0.957
CSF3	FGF2	9606.ENSP00000225474	9606.ENSP00000264498	0	0	0	0	0.087	0	0	0.960	0.961
CSF3	IL2	9606.ENSP00000225474	9606.ENSP00000226730	0	0	0	0	0.106	0	0	0.960	0.962
CSF3	CXCL1	9606.ENSP00000225474	9606.ENSP00000379110	0	0	0	0	0.208	0	0.400	0.934	0.966
CSF3	CXCL8	9606.ENSP00000225474	9606.ENSP00000306512	0	0	0	0	0.201	0	0.400	0.945	0.971
CSF3	IL1A	9606.ENSP00000225474	9606.ENSP00000263339	0	0	0	0	0.255	0	0.400	0.983	0.991
CSF3	IL1B	9606.ENSP00000225474	9606.ENSP00000263341	0	0	0	0	0.239	0	0.400	0.993	0.996
CSF3	CSF3R	9606.ENSP00000225474	9606.ENSP00000362195	0	0	0	0	0.042	0.946	0.900	0.999	0.999
CSF3R	OSM	9606.ENSP00000362195	9606.ENSP00000215781	0	0	0	0	0.180	0.100	0.650	0.357	0.811
CSF3R	MPO	9606.ENSP00000362195	9606.ENSP00000225275	0	0	0	0	0.170	0	0	0.460	0.533
CSF3R	NFKB1	9606.ENSP00000362195	9606.ENSP00000226574	0	0	0	0	0.097	0.106	0	0.441	0.509
CSF3R	IL2	9606.ENSP00000362195	9606.ENSP00000226730	0	0	0	0	0	0	0.650	0.275	0.735
CSF3R	IL10RA	9606.ENSP00000362195	9606.ENSP00000227752	0	0	0	0	0.184	0	0	0.294	0.400
CSF3R	SLC11A1	9606.ENSP00000362195	9606.ENSP00000233202	0	0	0	0	0.433	0	0	0.181	0.516
CSF3R	H4C6	9606.ENSP00000362195	9606.ENSP00000244537	0	0	0	0	0	0.150	0.500	0.117	0.592
CSF3R	TREM1	9606.ENSP00000362195	9606.ENSP00000244709	0	0	0	0	0.324	0	0	0.244	0.468
CSF3R	IRF1	9606.ENSP00000362195	9606.ENSP00000245414	0	0	0	0	0.203	0.069	0	0.290	0.427
CSF3R	H3-3B	9606.ENSP00000362195	9606.ENSP00000254810	0	0	0	0	0.061	0.151	0.500	0.174	0.627
CSF3R	TLR2	9606.ENSP00000362195	9606.ENSP00000260010	0	0	0	0	0.274	0.058	0	0.263	0.452
CSF3R	LYZ	9606.ENSP00000362195	9606.ENSP00000261267	0	0	0	0	0.229	0	0	0.345	0.474
CSF3R	IL12RB2	9606.ENSP00000362195	9606.ENSP00000262345	0	0	0	0.588	0.044	0.131	0	0.392	0.451
CSF3R	TYROBP	9606.ENSP00000362195	9606.ENSP00000262629	0	0	0	0	0.464	0	0	0.167	0.535
CSF3R	IL1B	9606.ENSP00000362195	9606.ENSP00000263341	0	0	0	0	0.190	0	0	0.400	0.493
CSF3R	IL7	9606.ENSP00000362195	9606.ENSP00000263851	0	0	0	0	0.083	0	0.650	0.490	0.822
CSF3R	STAT3	9606.ENSP00000362195	9606.ENSP00000264657	0	0	0	0	0.103	0.297	0.500	0.741	0.907
CSF3R	EGF	9606.ENSP00000362195	9606.ENSP00000265171	0	0	0	0	0	0.045	0.650	0.182	0.702
CSF3R	TP53	9606.ENSP00000362195	9606.ENSP00000269305	0	0	0	0	0.056	0.130	0	0.413	0.476
CSF3R	FCGR2A	9606.ENSP00000362195	9606.ENSP00000271450	0	0	0	0	0.365	0	0	0.213	0.479
CSF3R	KIT	9606.ENSP00000362195	9606.ENSP00000288135	0	0	0	0	0.128	0	0	0.728	0.753
CSF3R	CXCR1	9606.ENSP00000362195	9606.ENSP00000295683	0	0	0	0	0.473	0	0	0.350	0.643
CSF3R	IL7R	9606.ENSP00000362195	9606.ENSP00000306157	0	0	0	0	0.163	0	0	0.412	0.487
CSF3R	LEP	9606.ENSP00000362195	9606.ENSP00000312652	0	0	0	0	0.042	0	0.650	0.181	0.701
CSF3R	CXCR2	9606.ENSP00000362195	9606.ENSP00000319635	0	0	0	0	0.391	0	0	0.478	0.668
CSF3R	P2RY13	9606.ENSP00000362195	9606.ENSP00000320376	0	0	0	0	0.361	0	0	0.158	0.439
CSF3R	IL1R2	9606.ENSP00000362195	9606.ENSP00000330959	0	0	0	0	0.161	0	0	0.375	0.453
CSF3R	MMP25	9606.ENSP00000362195	9606.ENSP00000337816	0	0	0	0	0.338	0	0	0.216	0.459
CSF3R	GATA2	9606.ENSP00000362195	9606.ENSP00000345681	0	0	0	0	0.044	0.086	0	0.582	0.603
CSF3R	MPEG1	9606.ENSP00000362195	9606.ENSP00000354335	0	0	0	0	0.251	0	0	0.474	0.589
CSF3R	STAT1	9606.ENSP00000362195	9606.ENSP00000354394	0	0	0	0	0.099	0.048	0.500	0.348	0.683
CSF3R	NCF2	9606.ENSP00000362195	9606.ENSP00000356505	0	0	0	0	0.298	0	0	0.203	0.417
CSF3R	FCGR3A	9606.ENSP00000362195	9606.ENSP00000356946	0	0	0	0	0.231	0	0	0.370	0.495
CSF3R	MNDA	9606.ENSP00000362195	9606.ENSP00000357123	0	0	0	0	0.465	0	0	0.246	0.580
CSF3R	S100A12	9606.ENSP00000362195	9606.ENSP00000357726	0	0	0	0	0.416	0.106	0	0.263	0.582
CSF3R	S100A9	9606.ENSP00000362195	9606.ENSP00000357727	0	0	0	0	0.324	0.106	0	0.159	0.448
CSF3R	FCN1	9606.ENSP00000362195	9606.ENSP00000360871	0	0	0	0	0.401	0	0	0.178	0.487
CSF3R	MMP9	9606.ENSP00000362195	9606.ENSP00000361405	0	0	0	0	0.217	0	0	0.357	0.475
CSF3R	IL18R1	9606.ENSP00000362195	9606.ENSP00000387211	0	0	0	0	0.083	0	0	0.376	0.403
CSF3R	EVPL	9606.ENSP00000362195	9606.ENSP00000465630	0	0	0	0	0.050	0.053	0	0.389	0.403
CSF3R	HLA-DRA	9606.ENSP00000362195	9606.ENSP00000378786	0	0	0.251	0	0.151	0	0	0.169	0.426
CSF3R	TNF	9606.ENSP00000362195	9606.ENSP00000398698	0	0	0	0	0.146	0.071	0	0.358	0.446
CSF3R	IL1R1	9606.ENSP00000362195	9606.ENSP00000386380	0	0	0.212	0	0.117	0	0	0.272	0.450
CSF3R	TLR4	9606.ENSP00000362195	9606.ENSP00000363089	0	0	0	0	0.275	0.058	0	0.276	0.462
CSF3R	CXCR4	9606.ENSP00000362195	9606.ENSP00000386884	0	0	0	0	0.137	0	0	0.433	0.490
CSF3R	CXCL1	9606.ENSP00000362195	9606.ENSP00000379110	0	0	0	0	0.066	0	0	0.535	0.547
CSF3R	FCGR3B	9606.ENSP00000362195	9606.ENSP00000433642	0	0	0	0	0.281	0	0	0.398	0.548
CSF3R	H2AC6	9606.ENSP00000362195	9606.ENSP00000367022	0	0	0	0	0.049	0.143	0.500	0	0.556
CSF3R	TET2	9606.ENSP00000362195	9606.ENSP00000442788	0	0	0	0	0.076	0	0	0.602	0.616
CSF3R	FPR1	9606.ENSP00000362195	9606.ENSP00000471493	0	0	0	0	0.477	0	0	0.319	0.629
CSF3R	SELL	9606.ENSP00000362195	9606.ENSP00000498227	0	0	0	0	0.303	0	0	0.490	0.629
CSF3R	SETBP1	9606.ENSP00000362195	9606.ENSP00000497406	0	0	0	0	0	0	0	0.727	0.727
CSF3R	JAK1	9606.ENSP00000362195	9606.ENSP00000499900	0	0	0	0	0.101	0.466	0.800	0.641	0.961
CSGALNACT1	HS3ST1	9606.ENSP00000411816	9606.ENSP00000002596	0	0	0	0	0	0	0	0.423	0.423
CSGALNACT1	DCN	9606.ENSP00000411816	9606.ENSP00000052754	0	0	0	0	0.044	0	0.400	0.218	0.512
CSGALNACT1	NDST1	9606.ENSP00000411816	9606.ENSP00000261797	0	0	0	0	0.067	0	0	0.480	0.494
CSGALNACT1	VCAN	9606.ENSP00000411816	9606.ENSP00000265077	0	0	0	0	0.049	0	0.400	0.300	0.566
CSMD1	MACROD2	9606.ENSP00000489225	9606.ENSP00000217246	0	0	0	0	0.043	0.045	0	0.400	0.403
CSMD1	USH2A	9606.ENSP00000489225	9606.ENSP00000305941	0	0	0	0	0.043	0.068	0	0.421	0.438
CSMD1	ZNF536	9606.ENSP00000489225	9606.ENSP00000347730	0	0	0	0	0.068	0.060	0	0.419	0.446
CSMD1	SYNE1	9606.ENSP00000489225	9606.ENSP00000356224	0	0	0	0	0.067	0	0	0.448	0.463
CSMD1	HIVEP1	9606.ENSP00000489225	9606.ENSP00000368698	0	0	0	0	0	0.060	0	0.398	0.410
CSMD1	PTPRD	9606.ENSP00000489225	9606.ENSP00000370593	0	0	0	0	0.067	0.071	0	0.529	0.556
CSMD1	FAT4	9606.ENSP00000489225	9606.ENSP00000377862	0	0	0	0	0.048	0.049	0	0.414	0.423
CSMD1	XIRP2	9606.ENSP00000489225	9606.ENSP00000386840	0	0	0	0	0.047	0.099	0	0.394	0.434
CSMD1	NAALADL2	9606.ENSP00000489225	9606.ENSP00000404705	0	0	0	0	0.055	0	0	0.471	0.479
CSMD1	OBSCN	9606.ENSP00000489225	9606.ENSP00000455507	0	0	0	0	0	0.099	0	0.376	0.414
CSMD1	TTN	9606.ENSP00000489225	9606.ENSP00000467141	0	0	0	0	0	0.099	0	0.419	0.454
CSMD1	GRIN2B	9606.ENSP00000489225	9606.ENSP00000477455	0	0	0	0	0.086	0	0	0.394	0.422
CSMD1	ZFHX4	9606.ENSP00000489225	9606.ENSP00000498627	0	0	0	0	0.042	0	0	0.466	0.466
CSNK1A1	TNFRSF1A	9606.ENSP00000261798	9606.ENSP00000162749	0	0	0	0	0.042	0.292	0	0.435	0.583
CSNK1A1	NFKBIA	9606.ENSP00000261798	9606.ENSP00000216797	0	0	0	0	0.056	0.292	0	0.183	0.406
CSNK1A1	STUB1	9606.ENSP00000261798	9606.ENSP00000219548	0	0	0	0	0.044	0.130	0	0.454	0.506
CSNK1A1	SKP1	9606.ENSP00000261798	9606.ENSP00000231487	0	0	0	0	0.101	0	0.500	0.353	0.683
CSNK1A1	RIPK1	9606.ENSP00000261798	9606.ENSP00000259808	0	0	0	0	0.064	0.292	0	0.463	0.613
CSNK1A1	LRP6	9606.ENSP00000261798	9606.ENSP00000261349	0	0	0	0	0	0.198	0.500	0.763	0.896
CSNK1A1	SNX24	9606.ENSP00000261798	9606.ENSP00000261369	0	0	0	0	0.042	0.783	0	0.046	0.784
CSNK1A1	PIK3R1	9606.ENSP00000261798	9606.ENSP00000428056	0	0	0	0	0.060	0	0	0.396	0.407
CSNK1A1	IGFBP3	9606.ENSP00000261798	9606.ENSP00000370473	0	0	0	0	0	0	0	0.407	0.407
CSNK1A1	JUN	9606.ENSP00000261798	9606.ENSP00000360266	0	0	0	0	0.048	0.131	0	0.349	0.414
CSNK1A1	WNT5A	9606.ENSP00000261798	9606.ENSP00000264634	0	0	0	0	0.042	0	0	0.456	0.456
CSNK1A1	ZDBF2	9606.ENSP00000261798	9606.ENSP00000497308	0	0	0	0	0	0.480	0	0	0.480
CSNK1A1	PIK3CA	9606.ENSP00000261798	9606.ENSP00000263967	0	0	0	0	0.074	0	0	0.463	0.481
CSNK1A1	EGFR	9606.ENSP00000261798	9606.ENSP00000275493	0	0	0	0	0.042	0.162	0	0.483	0.548
CSNK1A1	KIF3A	9606.ENSP00000261798	9606.ENSP00000385808	0	0	0	0	0.067	0	0.500	0.198	0.593
CSNK1A1	ZNF618	9606.ENSP00000261798	9606.ENSP00000363241	0	0	0	0	0	0.629	0	0	0.629
CSNK1A1	RASAL2	9606.ENSP00000261798	9606.ENSP00000356621	0	0	0	0	0.055	0.689	0	0.055	0.698
CSNK1A1	HSP90AA1	9606.ENSP00000261798	9606.ENSP00000335153	0	0	0	0	0.198	0.661	0	0.189	0.760
CSNK1A1	GLI3	9606.ENSP00000261798	9606.ENSP00000379258	0	0	0	0	0	0.345	0.750	0.324	0.879
CSNK1A1	TP53	9606.ENSP00000261798	9606.ENSP00000269305	0	0	0	0	0	0.785	0	0.672	0.926
CTIF	ZNF26	9606.ENSP00000372459	9606.ENSP00000333725	0	0	0	0	0	0	0	0.410	0.410
CTNND1	PKP2	9606.ENSP00000382004	9606.ENSP00000070846	0	0	0	0.651	0.043	0	0	0.540	0.540
CTNND1	VCL	9606.ENSP00000382004	9606.ENSP00000211998	0	0	0	0	0.130	0.092	0	0.944	0.952
CTNND1	PFN1	9606.ENSP00000382004	9606.ENSP00000225655	0	0	0	0	0.047	0	0	0.449	0.452
CTNND1	VTN	9606.ENSP00000382004	9606.ENSP00000226218	0	0	0.219	0	0	0	0	0.429	0.534
CTNND1	RAC2	9606.ENSP00000382004	9606.ENSP00000249071	0	0	0	0	0	0.158	0.900	0.185	0.925
CTNND1	NECTIN2	9606.ENSP00000382004	9606.ENSP00000252483	0	0	0	0	0.056	0	0	0.441	0.449
CTNND1	MPP5	9606.ENSP00000382004	9606.ENSP00000261681	0	0	0	0	0.073	0.049	0	0.382	0.408
CTNND1	EPB41L5	9606.ENSP00000382004	9606.ENSP00000263713	0	0	0	0	0.078	0	0	0.532	0.550
CTNND1	STAT3	9606.ENSP00000382004	9606.ENSP00000264657	0	0	0	0	0.044	0	0	0.529	0.530
CTNND1	EGF	9606.ENSP00000382004	9606.ENSP00000265171	0	0	0	0	0	0	0	0.430	0.430
CTNND1	PXN	9606.ENSP00000382004	9606.ENSP00000267257	0	0	0	0	0.049	0	0	0.745	0.748
CTNND1	ERBB2	9606.ENSP00000382004	9606.ENSP00000269571	0	0	0	0	0.083	0	0.900	0.387	0.938
CTNND1	EGFR	9606.ENSP00000382004	9606.ENSP00000275493	0	0	0	0	0.099	0.835	0.900	0.674	0.994
CTNND1	FER	9606.ENSP00000382004	9606.ENSP00000281092	0	0	0	0	0.048	0.046	0.900	0.542	0.952
CTNND1	TIAM1	9606.ENSP00000382004	9606.ENSP00000286827	0	0	0.207	0	0.042	0	0	0.622	0.687
CTNND1	RAPSN	9606.ENSP00000382004	9606.ENSP00000298854	0	0	0	0	0	0	0	0.480	0.480
CTNND1	MET	9606.ENSP00000382004	9606.ENSP00000317272	0	0	0	0	0.110	0.046	0.900	0.766	0.977
CTNND1	TJP1	9606.ENSP00000382004	9606.ENSP00000348416	0	0	0	0	0.204	0	0	0.947	0.956
CTNND1	ZEB1	9606.ENSP00000382004	9606.ENSP00000354487	0	0	0	0	0	0	0	0.404	0.404
CTNND1	ENAH	9606.ENSP00000382004	9606.ENSP00000355809	0	0	0	0	0.083	0.071	0	0.752	0.770
CTNND1	S100A8	9606.ENSP00000382004	9606.ENSP00000357721	0	0	0	0	0	0.050	0	0.505	0.509
CTNND1	DSP	9606.ENSP00000382004	9606.ENSP00000369129	0	0	0	0	0.102	0	0	0.795	0.808
CTNND1	FAT4	9606.ENSP00000382004	9606.ENSP00000377862	0	0	0	0	0.077	0.291	0	0.241	0.460
CTNND1	TNF	9606.ENSP00000382004	9606.ENSP00000398698	0	0	0	0	0	0	0	0.454	0.454
CTNND1	YES1	9606.ENSP00000382004	9606.ENSP00000462468	0	0	0	0	0.083	0.308	0.900	0.224	0.944
CTNND1	PTPRM	9606.ENSP00000382004	9606.ENSP00000463325	0	0	0	0	0.072	0.292	0.900	0.313	0.948
CTSF	GRN	9606.ENSP00000310832	9606.ENSP00000053867	0	0	0	0	0.119	0.296	0	0.404	0.599
CTSF	MIF	9606.ENSP00000310832	9606.ENSP00000215754	0	0	0	0	0.065	0	0	0.393	0.409
CTSF	ZNF471	9606.ENSP00000310832	9606.ENSP00000309161	0	0	0	0	0	0.048	0	0.409	0.413
CTSF	PSAP	9606.ENSP00000310832	9606.ENSP00000378394	0	0	0	0	0.213	0	0	0.294	0.422
CTSF	HLA-DRA	9606.ENSP00000310832	9606.ENSP00000378786	0	0	0	0	0.047	0	0.400	0.120	0.452
CTSF	CTSS	9606.ENSP00000310832	9606.ENSP00000357981	0	0	0.129	0.767	0.074	0.095	0	0.350	0.463
CTSG	PGLYRP1	9606.ENSP00000216336	9606.ENSP00000008938	0	0	0	0	0.246	0	0	0.697	0.762
CTSG	GRN	9606.ENSP00000216336	9606.ENSP00000053867	0	0	0	0	0.049	0	0	0.470	0.474
CTSG	FPR1	9606.ENSP00000216336	9606.ENSP00000471493	0	0	0	0	0.067	0.052	0	0.377	0.401
CTSG	FCGR3B	9606.ENSP00000216336	9606.ENSP00000433642	0	0	0	0	0.084	0	0	0.374	0.402
CTSG	S100A12	9606.ENSP00000216336	9606.ENSP00000357726	0	0	0	0	0.121	0.094	0	0.316	0.407
CTSG	S100A9	9606.ENSP00000216336	9606.ENSP00000357727	0	0	0	0	0.120	0.094	0	0.326	0.415
CTSG	TLR2	9606.ENSP00000216336	9606.ENSP00000260010	0	0	0	0	0.084	0	0	0.391	0.418
CTSG	HDC	9606.ENSP00000216336	9606.ENSP00000267845	0	0	0	0	0.212	0.099	0.104	0.195	0.419
CTSG	CXCR4	9606.ENSP00000216336	9606.ENSP00000386884	0	0	0	0	0.092	0.052	0	0.380	0.420
CTSG	CXCL1	9606.ENSP00000216336	9606.ENSP00000379110	0	0	0	0	0	0	0	0.421	0.421
CTSG	SERPINE2	9606.ENSP00000216336	9606.ENSP00000415786	0	0	0	0	0	0.045	0	0.424	0.427
CTSG	IGF2	9606.ENSP00000216336	9606.ENSP00000391826	0	0	0	0	0	0	0.400	0.088	0.429
CTSG	IL18	9606.ENSP00000216336	9606.ENSP00000280357	0	0	0	0	0	0	0	0.430	0.430
CTSG	CYBB	9606.ENSP00000216336	9606.ENSP00000367851	0	0	0	0	0.122	0.042	0	0.377	0.430
CTSG	MASP1	9606.ENSP00000216336	9606.ENSP00000296280	0	0	0	0.693	0.086	0	0	0.402	0.430
CTSG	PF4	9606.ENSP00000216336	9606.ENSP00000296029	0	0	0	0	0.088	0	0	0.402	0.431
CTSG	FCN1	9606.ENSP00000216336	9606.ENSP00000360871	0	0	0	0	0.259	0	0	0.272	0.437
CTSG	FCRLA	9606.ENSP00000216336	9606.ENSP00000356936	0	0	0	0	0	0.125	0	0.385	0.439
CTSG	CXCR2	9606.ENSP00000216336	9606.ENSP00000319635	0	0	0	0	0.071	0.052	0	0.432	0.456
CTSG	IGFBP3	9606.ENSP00000216336	9606.ENSP00000370473	0	0	0	0	0	0	0.400	0.133	0.457
CTSG	HBEGF	9606.ENSP00000216336	9606.ENSP00000230990	0	0	0	0	0.055	0	0	0.451	0.459
CTSG	VWF	9606.ENSP00000216336	9606.ENSP00000261405	0	0	0	0	0.074	0	0	0.448	0.467
CTSG	TLR4	9606.ENSP00000216336	9606.ENSP00000363089	0	0	0	0	0.087	0	0	0.449	0.476
CTSG	RUNX1T1	9606.ENSP00000216336	9606.ENSP00000402257	0	0	0	0	0.047	0.071	0	0.460	0.480
CTSG	IL18R1	9606.ENSP00000216336	9606.ENSP00000387211	0	0	0	0	0.100	0	0	0.447	0.481
CTSG	GATA2	9606.ENSP00000216336	9606.ENSP00000345681	0	0	0	0	0.083	0	0	0.470	0.494
CTSG	LYST	9606.ENSP00000216336	9606.ENSP00000374443	0	0	0	0	0.049	0	0	0.492	0.496
CTSG	DEFA1B	9606.ENSP00000216336	9606.ENSP00000372136	0	0	0	0	0.141	0	0	0.439	0.497
